month,year,habitat_sqm,scenario,lifestage,run
4,1996,0,baseline_action5_2026-03-01,fp,winter
4,1997,0,baseline_action5_2026-03-01,fp,winter
4,1998,0,baseline_action5_2026-03-01,fp,winter
4,1999,0,baseline_action5_2026-03-01,fp,winter
4,2000,0,baseline_action5_2026-03-01,fp,winter
5,1980,0,baseline_action5_2026-03-01,fp,winter
5,1981,0,baseline_action5_2026-03-01,fp,winter
5,1982,0,baseline_action5_2026-03-01,fp,winter
5,1983,0,baseline_action5_2026-03-01,fp,winter
5,1984,0,baseline_action5_2026-03-01,fp,winter
5,1985,0,baseline_action5_2026-03-01,fp,winter
5,1986,0,baseline_action5_2026-03-01,fp,winter
5,1987,0,baseline_action5_2026-03-01,fp,winter
5,1988,0,baseline_action5_2026-03-01,fp,winter
5,1989,0,baseline_action5_2026-03-01,fp,winter
5,1990,0,baseline_action5_2026-03-01,fp,winter
5,1991,0,baseline_action5_2026-03-01,fp,winter
5,1992,0,baseline_action5_2026-03-01,fp,winter
5,1993,0,baseline_action5_2026-03-01,fp,winter
5,1994,0,baseline_action5_2026-03-01,fp,winter
5,1995,0,baseline_action5_2026-03-01,fp,winter
5,1996,0,baseline_action5_2026-03-01,fp,winter
5,1997,0,baseline_action5_2026-03-01,fp,winter
5,1998,0,baseline_action5_2026-03-01,fp,winter
5,1999,0,baseline_action5_2026-03-01,fp,winter
5,2000,0,baseline_action5_2026-03-01,fp,winter
6,1980,0,baseline_action5_2026-03-01,fp,winter
6,1981,0,baseline_action5_2026-03-01,fp,winter
6,1982,0,baseline_action5_2026-03-01,fp,winter
6,1983,0,baseline_action5_2026-03-01,fp,winter
6,1984,0,baseline_action5_2026-03-01,fp,winter
6,1985,0,baseline_action5_2026-03-01,fp,winter
6,1986,0,baseline_action5_2026-03-01,fp,winter
6,1987,0,baseline_action5_2026-03-01,fp,winter
6,1988,0,baseline_action5_2026-03-01,fp,winter
6,1989,0,baseline_action5_2026-03-01,fp,winter
6,1990,0,baseline_action5_2026-03-01,fp,winter
6,1991,0,baseline_action5_2026-03-01,fp,winter
6,1992,0,baseline_action5_2026-03-01,fp,winter
6,1993,0,baseline_action5_2026-03-01,fp,winter
6,1994,0,baseline_action5_2026-03-01,fp,winter
6,1995,0,baseline_action5_2026-03-01,fp,winter
6,1996,0,baseline_action5_2026-03-01,fp,winter
6,1997,0,baseline_action5_2026-03-01,fp,winter
6,1998,10620.550861498456,baseline_action5_2026-03-01,fp,winter
6,1999,0,baseline_action5_2026-03-01,fp,winter
6,2000,0,baseline_action5_2026-03-01,fp,winter
7,1980,0,baseline_action5_2026-03-01,fp,winter
7,1981,0,baseline_action5_2026-03-01,fp,winter
7,1982,0,baseline_action5_2026-03-01,fp,winter
7,1983,0,baseline_action5_2026-03-01,fp,winter
7,1984,0,baseline_action5_2026-03-01,fp,winter
7,1985,0,baseline_action5_2026-03-01,fp,winter
7,1986,0,baseline_action5_2026-03-01,fp,winter
7,1987,0,baseline_action5_2026-03-01,fp,winter
7,1988,0,baseline_action5_2026-03-01,fp,winter
7,1989,0,baseline_action5_2026-03-01,fp,winter
7,1990,0,baseline_action5_2026-03-01,fp,winter
7,1991,0,baseline_action5_2026-03-01,fp,winter
7,1992,0,baseline_action5_2026-03-01,fp,winter
7,1993,0,baseline_action5_2026-03-01,fp,winter
7,1994,0,baseline_action5_2026-03-01,fp,winter
7,1995,0,baseline_action5_2026-03-01,fp,winter
7,1996,0,baseline_action5_2026-03-01,fp,winter
7,1997,0,baseline_action5_2026-03-01,fp,winter
7,1998,0,baseline_action5_2026-03-01,fp,winter
7,1999,0,baseline_action5_2026-03-01,fp,winter
7,2000,0,baseline_action5_2026-03-01,fp,winter
8,1980,0,baseline_action5_2026-03-01,fp,winter
8,1981,0,baseline_action5_2026-03-01,fp,winter
8,1982,0,baseline_action5_2026-03-01,fp,winter
8,1983,0,baseline_action5_2026-03-01,fp,winter
8,1984,0,baseline_action5_2026-03-01,fp,winter
8,1985,0,baseline_action5_2026-03-01,fp,winter
8,1986,0,baseline_action5_2026-03-01,fp,winter
8,1987,0,baseline_action5_2026-03-01,fp,winter
8,1988,0,baseline_action5_2026-03-01,fp,winter
8,1989,0,baseline_action5_2026-03-01,fp,winter
8,1990,0,baseline_action5_2026-03-01,fp,winter
8,1991,0,baseline_action5_2026-03-01,fp,winter
8,1992,0,baseline_action5_2026-03-01,fp,winter
8,1993,0,baseline_action5_2026-03-01,fp,winter
8,1994,0,baseline_action5_2026-03-01,fp,winter
8,1995,0,baseline_action5_2026-03-01,fp,winter
8,1996,0,baseline_action5_2026-03-01,fp,winter
8,1997,0,baseline_action5_2026-03-01,fp,winter
8,1998,0,baseline_action5_2026-03-01,fp,winter
8,1999,0,baseline_action5_2026-03-01,fp,winter
8,2000,0,baseline_action5_2026-03-01,fp,winter
9,1980,0,baseline_action5_2026-03-01,fp,winter
9,1981,0,baseline_action5_2026-03-01,fp,winter
9,1982,0,baseline_action5_2026-03-01,fp,winter
9,1983,0,baseline_action5_2026-03-01,fp,winter
9,1984,0,baseline_action5_2026-03-01,fp,winter
9,1985,0,baseline_action5_2026-03-01,fp,winter
9,1986,0,baseline_action5_2026-03-01,fp,winter
9,1987,0,baseline_action5_2026-03-01,fp,winter
9,1988,0,baseline_action5_2026-03-01,fp,winter
9,1989,0,baseline_action5_2026-03-01,fp,winter
9,1990,0,baseline_action5_2026-03-01,fp,winter
9,1991,0,baseline_action5_2026-03-01,fp,winter
9,1992,0,baseline_action5_2026-03-01,fp,winter
9,1993,0,baseline_action5_2026-03-01,fp,winter
9,1994,0,baseline_action5_2026-03-01,fp,winter
9,1995,0,baseline_action5_2026-03-01,fp,winter
9,1996,0,baseline_action5_2026-03-01,fp,winter
9,1997,0,baseline_action5_2026-03-01,fp,winter
9,1998,0,baseline_action5_2026-03-01,fp,winter
9,1999,0,baseline_action5_2026-03-01,fp,winter
9,2000,0,baseline_action5_2026-03-01,fp,winter
10,1980,0,baseline_action5_2026-03-01,fp,winter
10,1981,0,baseline_action5_2026-03-01,fp,winter
10,1982,0,baseline_action5_2026-03-01,fp,winter
10,1983,0,baseline_action5_2026-03-01,fp,winter
10,1984,0,baseline_action5_2026-03-01,fp,winter
10,1985,0,baseline_action5_2026-03-01,fp,winter
10,1986,0,baseline_action5_2026-03-01,fp,winter
10,1987,0,baseline_action5_2026-03-01,fp,winter
10,1988,0,baseline_action5_2026-03-01,fp,winter
10,1989,0,baseline_action5_2026-03-01,fp,winter
10,1990,0,baseline_action5_2026-03-01,fp,winter
10,1991,0,baseline_action5_2026-03-01,fp,winter
10,1992,0,baseline_action5_2026-03-01,fp,winter
10,1993,0,baseline_action5_2026-03-01,fp,winter
10,1994,0,baseline_action5_2026-03-01,fp,winter
10,1995,0,baseline_action5_2026-03-01,fp,winter
10,1996,0,baseline_action5_2026-03-01,fp,winter
10,1997,0,baseline_action5_2026-03-01,fp,winter
10,1998,0,baseline_action5_2026-03-01,fp,winter
10,1999,0,baseline_action5_2026-03-01,fp,winter
10,2000,0,baseline_action5_2026-03-01,fp,winter
11,1980,0,baseline_action5_2026-03-01,fp,winter
11,1981,0,baseline_action5_2026-03-01,fp,winter
11,1982,0,baseline_action5_2026-03-01,fp,winter
11,1983,0,baseline_action5_2026-03-01,fp,winter
11,1984,0,baseline_action5_2026-03-01,fp,winter
11,1985,0,baseline_action5_2026-03-01,fp,winter
11,1986,0,baseline_action5_2026-03-01,fp,winter
11,1987,0,baseline_action5_2026-03-01,fp,winter
11,1988,0,baseline_action5_2026-03-01,fp,winter
11,1989,0,baseline_action5_2026-03-01,fp,winter
11,1990,0,baseline_action5_2026-03-01,fp,winter
11,1991,0,baseline_action5_2026-03-01,fp,winter
11,1992,0,baseline_action5_2026-03-01,fp,winter
11,1993,0,baseline_action5_2026-03-01,fp,winter
11,1994,0,baseline_action5_2026-03-01,fp,winter
11,1995,0,baseline_action5_2026-03-01,fp,winter
11,1996,0,baseline_action5_2026-03-01,fp,winter
11,1997,0,baseline_action5_2026-03-01,fp,winter
11,1998,0,baseline_action5_2026-03-01,fp,winter
11,1999,0,baseline_action5_2026-03-01,fp,winter
11,2000,0,baseline_action5_2026-03-01,fp,winter
12,1980,0,baseline_action5_2026-03-01,fp,winter
12,1981,0,baseline_action5_2026-03-01,fp,winter
12,1982,0,baseline_action5_2026-03-01,fp,winter
12,1983,0,baseline_action5_2026-03-01,fp,winter
12,1984,0,baseline_action5_2026-03-01,fp,winter
12,1985,0,baseline_action5_2026-03-01,fp,winter
12,1986,0,baseline_action5_2026-03-01,fp,winter
12,1987,0,baseline_action5_2026-03-01,fp,winter
12,1988,0,baseline_action5_2026-03-01,fp,winter
12,1989,0,baseline_action5_2026-03-01,fp,winter
12,1990,0,baseline_action5_2026-03-01,fp,winter
12,1991,0,baseline_action5_2026-03-01,fp,winter
12,1992,0,baseline_action5_2026-03-01,fp,winter
12,1993,0,baseline_action5_2026-03-01,fp,winter
12,1994,0,baseline_action5_2026-03-01,fp,winter
12,1995,0,baseline_action5_2026-03-01,fp,winter
12,1996,0,baseline_action5_2026-03-01,fp,winter
12,1997,0,baseline_action5_2026-03-01,fp,winter
12,1998,0,baseline_action5_2026-03-01,fp,winter
12,1999,0,baseline_action5_2026-03-01,fp,winter
12,2000,0,baseline_action5_2026-03-01,fp,winter
